id,title,singer,hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,release,genre,hardness_norm,depth_norm,brightness_norm,roughness_norm,warmth_norm,sharpness_norm,boominess_norm
ybx-6MqtqFg,선물,유엔,54.203458332201365,36.300058223392035,63.46492524498931,49.253862978435706,41.37215312247365,49.96557521028407,21.45910791924689,0.0,2001.07.11,발라드,0.6643946859096719,0.35189303702187585,0.5861312868059627,0.7380969915827625,0.3877849776088557,0.563224775832872,0.49035945795671704
r43GhJwQBVg,Never Again,이수영,49.01914456897578,34.74777974091667,59.634550259362,42.87638217601256,43.05040695950578,44.55424801066687,14.447995799417615,0.0,2001.02.10,발라드,0.3509530445991394,0.30638589614477635,0.3857514216303962,0.5466899546667938,0.46752182388596525,0.32770572489817534,0.3129654157204215
fs2sYJuX0cc,인형 (Duet. 신혜성),이지훈,53.31729305155841,35.97925178841306,62.38178457671889,46.87068288253275,42.294455452067716,50.1745593043131,18.24944317425279,1.0,2001.02.01,발라드,0.6108174695753891,0.34248816296371853,0.5294685365821347,0.6665707173804817,0.43160521353092274,0.5723204622828886,0.40914903176377565
J-HBoRRC_iU,끝 (End),샤크라,54.18261229093889,30.89233921072649,68.70141727631305,51.430839050281385,37.18954833611981,53.92775163874251,8.944169554996844,0.0,2001.03.07,댄스,0.6631343421715121,0.19335844821490533,0.8600698884224663,0.803434473930122,0.18906193135193047,0.7356719403902784,0.17370848064693348
4dqoEedc2qo,희생,김경호,52.28152101985708,31.95245935704532,64.64505254186571,47.08887119843601,40.195320691267256,50.128008340198676,10.997829206972877,1.0,2004.07.12,록/메탈,0.5481950858873278,0.22443730255053382,0.6478677354631877,0.673119193233339,0.3318715605855019,0.5702944086949444,0.22566985008663426
zOA4N3cX9rg,혼잣말,김장훈,52.13791199010721,41.44264654104995,61.04100507596888,42.348669571477366,46.09917280337387,45.58957906115114,28.932917511634788,0.0,2000.11.29,발라드,0.5395125384861448,0.5026549613071329,0.45932782800958993,0.5308517406279664,0.6123741507886196,0.37276679354516606,0.6794605979525176
7viqkfIxOfE,연인(戀人),박상민,54.15709744868838,35.475018862357445,65.67138844817742,48.57953817798469,39.93051512664633,53.31310889940868,14.307113704854142,0.0,2001.07.26,발라드,0.6615917244986568,0.327705893506312,0.7015588365442228,0.717858512476053,0.3192901738288703,0.7089206334942465,0.3094008394012599
jLG-RM8AdFo,환상속의 그대,서태지,51.09983045198189,30.232279510813555,63.7268938333409,49.81126649598013,40.26914732037178,44.55129917184266,13.571133658866868,0.0,2001.04.11,록/메탈,0.4767505229167553,0.17400790635637603,0.599835749322321,0.7548263176230978,0.33537919598973537,0.327577381573956,0.2907791894930116
jhpqjH0OZf4,어제 오늘 그리고,유승준,56.3117885487176,30.96738528200955,68.8706421604439,50.93874678963109,37.53719628320746,55.12217834378541,11.704858431748164,0.0,2000.11.11,댄스,0.7918635301329965,0.19555852518350764,0.8689226142244378,0.7886653316279506,0.20557930810615355,0.7876573838139658,0.24355899092740813
WoCC8G5faBc,기억이란 사랑보다,이문세,54.794542780745495,40.311468892077606,65.26734667136822,50.09718435820426,42.98921793178854,49.85061624281353,26.216020119188837,1.0,2002.02.09,발라드,0.7001314271962431,0.4694929602809236,0.680422045220627,0.763407557223047,0.4646146235630608,0.5582213772364962,0.6107180928335189
RvLrBPIxBf8,다가라,엄정화,53.59430633190264,28.896786031150647,65.89367844464236,52.48601929873357,39.366867790208495,48.90332332605004,10.294562073348256,0.0,2001.10.31,댄스,0.6275655873054177,0.13485611071816506,0.7131875777741696,0.8351035500160506,0.2925102791381334,0.5169920224990707,0.20787589707698784
aI6Z2FEwUbc,가장 슬픈 말,제이,51.73101495866422,35.46924508890853,59.672581305422106,45.19906680742208,43.074091737692896,43.9231751837164,13.2427793218654,0.0,2001.06.21,R&B/Soul,0.5149116984898164,0.32753662753715856,0.38774095422462124,0.6164005812859183,0.4686471301273342,0.3002393256598215,0.2824712203533129
fyLwU0JsKRI,흐린 가을 하늘에 편지를 써,엄태환,53.68776630934346,40.32243668377565,65.30277120979173,54.4952286847582,42.23236488780644,49.49789023521553,22.725357109652446,1.0,2000.11.17,포크/블루스,0.6332161420487845,0.4698144959122863,0.6822752225883378,0.8954058585665692,0.4286551795917687,0.542869562148445,0.5223978933041107
xCwYKaJDBJ8,끝,싸이 (PSY),55.706712186235286,35.30443776057547,64.16673404955185,50.75398895896694,42.10553802661239,48.783372805601985,21.9475228106291,0.0,2001.01.18,랩/힙합,0.7552808430433433,0.32270507804864723,0.6228452780378776,0.7831202033853051,0.42262940821458433,0.5117713748292999,0.5027172537514306
SzrET6tyoyQ,그대만의 나이길 (Feat. 김연우),내추럴 플러스,53.63069224442822,38.916132193839324,67.83489896374837,52.085977603238,40.75736165044796,50.78043864203082,21.332070884423704,1.0,2001.03.21,발라드,0.6297654657586661,0.42858677984063387,0.814739385979392,0.8230971170764873,0.35857513341503516,0.5986903566426891,0.4871451871340809
3QYZnTxjaho,봄날은 간다,김윤아,48.644938634352144,43.82688181895445,60.1948913699585,37.956016682928436,44.44393956046864,42.20023442191317,24.925630790453912,0.0,2001.11.20,록/메탈,0.32832869590161795,0.5725520396346824,0.4150647595189749,0.3990152522644008,0.5337310541783368,0.22525118355203963,0.5780688675507769
RkDbiMl8qeM,The End,이현우,57.10436933008688,39.37372188462985,67.87117115739773,49.40440640804685,39.14190247056712,55.66837934789621,23.75227134142417,0.0,2001.10.10,발라드,0.839782663181187,0.4420016398401787,0.8166369070577072,0.7426152445860627,0.2818217737916195,0.8114298775779457,0.5483807136456577
AfGH-xhecpM,해변 Mood Song,윤종신,52.59948058079888,39.226517499671715,61.691817850464105,47.805747396865684,45.4672480959033,44.721260513864976,21.21897832286152,1.0,2001.07.06,발라드,0.5674188001923753,0.43768614441867787,0.4933740445020286,0.6946347654832582,0.5823502758857652,0.3349746673953559,0.48428373715303835
PqWOv7cn_X0,백일기도,샵,54.74964057154386,28.17049528654367,67.96578025095087,54.773567704688794,38.25522316519041,51.80960025326418,7.65474717104086,0.0,2001.02.20,댄스,0.6974166566801404,0.11356391630479071,0.8215862285945533,0.9037596347226285,0.23969405156638893,0.6434829106677441,0.1410837208469886
4mDOG3PAjao,내 입술... 따뜻한 커피처럼,샵,53.92862044782197,38.492690757125104,63.341547180938775,47.03046209715423,43.30340532802829,49.023919356239965,19.78115376476741,0.0,2001.11.05,발라드,0.6477780917935407,0.4161730220443995,0.579676963160671,0.6713661635729403,0.4795422296041575,0.5222407649108827,0.4479041291782139
EE73SI7iqjs,그런일은,화요비,52.80592851954387,33.594318106945984,67.24611021718769,48.942697556352385,40.03767181067949,51.38282526535449,12.928983371880348,1.0,2000.06.14,R&B/Soul,0.5799005641674678,0.27257060999217303,0.7839378560781627,0.7287579981342764,0.32438137985133186,0.6249082363951799,0.2745316052032727
cvoBUpZpAYg,사미인곡,서문탁,54.08904768023481,30.06643449402905,65.66257038071751,49.41205128854197,38.85311762052271,50.621978908453954,12.352958640520306,0.0,2001.09.20,록/메탈,0.6574774613407847,0.16914593562897004,0.7010975336233973,0.7428446900314477,0.2681010882272294,0.5917936592731363,0.2599571191905569
kZEdH4gznhs,니가 필요해,god,54.32225675863007,30.09053744187571,68.46736206735905,53.62842010798243,37.600510724490384,53.45851564799789,11.650775376220984,0.0,2000.11.03,댄스,0.6715771936562234,0.16985254610872252,0.847825669151553,0.8693903727667593,0.20858749063510024,0.7152492213182563,0.24219059006995755
HdKKH6D0jJg,오늘까지만,김조한,51.97022962727635,40.36899812618296,61.94603168603523,48.6603618580432,46.494690545523135,45.751876344117726,21.648887757336244,1.0,2001.01.16,R&B/Soul,0.5293745265090626,0.47117950750201826,0.5066728296832822,0.7202842698545413,0.6311659072617625,0.3798305138938956,0.4951612371949073
ceZc-5p3g1w,No.1,보아 (BoA),53.83451628643979,27.44405748575232,64.97820709822895,50.8665183614356,39.45656252958306,50.30898677735584,9.876362211178169,0.0,2002.04.01,댄스,0.6420885899337172,0.09226741074069529,0.6652961766307457,0.7864975431468402,0.2967718368879567,0.5781711953290839,0.1972946707686543
dkATswIqslw,우린 제법 잘 어울려요,성시경,53.94377761915908,39.12253430763162,65.02575041710121,51.1709525856532,41.656783937738965,51.125869235921535,20.168225407895726,0.0,2002.07.19,발라드,0.6486944886164391,0.4346377366603784,0.6677833283747313,0.7956345134645182,0.4013082975392152,0.6137246509360935,0.4576977542459654
M15SI00umn4,Never Ending Story,부활,50.56188356568325,31.64065349275573,62.49744598340517,42.6535246646044,41.58939322733453,48.18727217975061,15.58965778346796,0.0,2002.09.01,록/메탈,0.4442264584638304,0.21529629238211048,0.5355191757923365,0.5400013424647945,0.3981064441619418,0.4858270827022175,0.3418515654149056
6Gx2gFVvgyM,비몽,코요태,54.625018978313726,28.669481057379777,69.58787269095735,53.856097289889746,37.39601199902359,54.92299077029967,7.662677317485652,0.0,2002.03.15,댄스,0.6898820824802019,0.128192358317912,0.9064433680783976,0.8762236375169565,0.1988713898423581,0.7789880746898262,0.14128436814934575
wYsNiLvQ__8,좋은사람,박효신,49.393269619336,47.08533285753461,57.245300889594354,43.66499161928279,49.63626521267896,43.50209712295978,29.389161205619143,0.0,2002.09.13,발라드,0.37357250306481143,0.6680779340717018,0.26076170955748246,0.5703584534826512,0.7804277476196282,0.281912600702987,0.6910044032343927
2l6Vaok5ppo,사랑 Two,윤도현,50.1294539291849,34.348379226251524,63.02195746391806,46.02811350463294,41.01943017225833,49.821528854033424,12.52578738524868,0.0,1994.12,록/메탈,0.4180819268622111,0.29467693045823995,0.5629581445989369,0.6412827215375688,0.37102647836450764,0.5569553968315147,0.26433000456423106
WCQF8Ol3-zI,안 되나요.. (부제: 화양연화),휘성 (Realslow),53.80498546129778,31.51816255279344,64.62547238187119,42.83404255571026,40.08613034426339,50.8673431361226,15.886249073269894,0.0,2002.04.03,R&B/Soul,0.6403031674603661,0.21170530498908596,0.6468434310975473,0.545419217597208,0.32668373159213077,0.6024727307656035,0.3493558709930801
QbZpLwZ0n0k,미워도 다시 한번 (Original Ver.),바이브,53.024180972128974,40.339930873841006,59.15231673304408,47.633991313023046,45.69477747658864,46.621183761912576,25.197911696176075,0.0,2002.02.01,발라드,0.5930960245664081,0.4703273617290986,0.3605241555404425,0.6894798580677598,0.5931606043658219,0.4176656789942462,0.5849580756627405
MLKGjCpLIZA,Last Scene,롤러 코스터,51.703158953322855,35.777442426647006,62.21239872328484,45.96125267201164,42.63919695844782,45.00880977773864,16.502267264608953,0.0,2002.03.22,록/메탈,0.5132275349855768,0.3365718488745351,0.5206073899317096,0.6392760304546391,0.44798450008043605,0.3474897726969327,0.3649422651606559
vfMcRBFFnI4,아로하,쿨 (COOL),52.748434880089576,37.024992470234594,63.037729984376156,51.68417304419158,43.14227647686468,47.587522082738715,16.351570508608297,1.0,2001.12.06,발라드,0.5764245205600574,0.3731454638706271,0.5637832584676131,0.8110377753945521,0.47188670923379405,0.4597239533892783,0.3611293598409355
F4LAA-MmcUM,"Bravo, My Life!",봄여름가을겨울,52.9898719697114,31.704983822362962,63.94311953423453,49.758134522725975,40.920153474476145,49.260442083115166,15.378015058313348,0.0,2002,록/메탈,0.5910217153095548,0.21718222290627653,0.6111472467488483,0.7532316701625814,0.3663096646052993,0.5325350247298185,0.3364966148901668
a2QYzdvzpvA,꿈에,박정현,52.78570990343599,33.61424262621552,65.90357917893112,45.61940830007672,39.09290837208138,51.70455727029885,12.226601131385749,0.0,2002.06.15,발라드,0.5786781543158818,0.2731547241930356,0.7137055186570768,0.6290162711005064,0.2794939764029055,0.6389110888682613,0.2567600416186703
fqf8fzkyivQ,사랑해도 헤어질 수 있다면...,신승훈,47.30853542055947,42.71772903490488,59.67499361393049,40.12144794967685,45.47356396706483,43.508630180384294,27.80210367315591,1.0,2002.01.14,발라드,0.24753026511311885,0.5400357272797748,0.3878671502381931,0.4640062409093253,0.5826503542391108,0.2821969412034897,0.6508489263095608
-50AQDZjzc4,처음부터 지금까지,Ryu (류),50.34350130004225,48.28336862607677,59.38550978452626,45.796969492932796,47.43863435852099,48.88035828680992,31.285383878587126,0.0,2002.01.01,발라드,0.4310231496168287,0.7031999711999318,0.3727232724392351,0.6343454069848407,0.6760143688296164,0.5159925072143743,0.7389823273053168
i9HAiwQ2G9M,Sea Of Love,플라이 투 더 스카이,56.80200353386514,30.913134653207425,66.7426713740834,54.0136753977946,40.00869822284268,55.71607834021353,13.476873311679626,0.0,2002.04.26,R&B/Soul,0.8215017419691687,0.19396809470634704,0.7576012681764798,0.88095302199514,0.32300479278895666,0.81350589719138,0.288394229200785
ITJlByULnhY,Sweet Dream,장나라,53.55610963288859,30.5963032795016,64.85547805057469,51.87195715726408,40.03446707240522,47.86653749610922,9.982391073116636,0.0,2002.10.02,발라드,0.6252562293887476,0.18467975493980987,0.6588758052273285,0.8166737313114156,0.3242291169948466,0.4718676369864966,0.19997739614681256
VVP0XIh73mk,사랑해도 될까요?,유리상자,52.817981673587035,44.78142749748024,60.62189250118725,47.20979121808829,46.02926974557334,50.154888841396506,25.14839589337388,0.0,2001.12.03,발라드,0.5806292932835674,0.6005358358134644,0.43740263229291654,0.6767483602010655,0.6090529312858548,0.571464337974255,0.5837052347063374
_oHpZsQR09Q,그리고 사랑해,이수영,48.239875700914354,37.64759087069592,57.7762228068226,42.32400432188895,45.411425997860924,41.54699721459247,15.701534404325187,0.0,2001.12.11,발라드,0.3038387447741604,0.3913977771246698,0.2885360299809766,0.5301114636307047,0.5796980680062097,0.19682011637977803,0.34468224985788726
E0C-tN9QJ3Q,Rain,박혜경,50.54977846152414,33.99379411515372,64.07394099853568,44.236443828229895,41.22957841484082,49.71168258516354,15.777808737939072,0.0,2002.02.20,록/메탈,0.44349458846344947,0.2842817888739039,0.6179909598257914,0.5875094222495179,0.3810109978361494,0.5521745199710685,0.34661213089921
PkIFod5HBKs,미련한 사랑,JK 김동욱,51.1577654019357,41.45834108877773,63.264204261414825,44.70719570109822,44.676398480831324,48.62907111465265,24.913752713349748,0.0,2002.04.24,국내드라마,0.4802532479893728,0.5031150681774615,0.5756308935605282,0.6016380764783371,0.5447755939194052,0.5050556493761105,0.5777683303356406
VCl_CWhvW1U,내생에 봄날은...,캔,,,,,,,,,2001.12.03,발라드,,,,,,,
g8o66nl-C2w,Memories... (Smiling Tears),윤미래,56.30736184403228,30.031882167400628,67.28091058297636,52.468858563343325,38.78771522310254,52.90317541256873,9.376025875843876,0.0,2002.05.01,"발라드, 랩/힙합",0.7915958932488236,0.1681329874928832,0.7857583808651508,0.8345885056569838,0.2649937031617681,0.6910789576529248,0.1846352404977252
r0mj5AGPZWc,부탁해요,왁스,,,,,,,,,2002.07.05,발라드,,,,,,,
er_FEdsLvT4,가슴앓이,지영선,54.63541798408991,31.60852040695561,69.21805977150996,49.41084469900904,36.65026499878387,54.835933143621425,12.400096780266626,0.0,2002.12.18,발라드,0.6905108024202653,0.2143542675593543,0.8870972040038335,0.7428084767154964,0.16343961390500208,0.7751990357247941,0.26114980089499706
7-bAIFvPcRA,4월 이야기 (April Story),장나라,52.449526312061465,35.62821493367881,63.26302825844307,45.943139177414075,42.641194738007606,47.29934212552421,16.699258902259768,0.0,2001.06.19,발라드,0.5583526220516964,0.33219704330845473,0.5755693728692617,0.6387323909774657,0.4480794181662102,0.44718139820496744,0.3699265162027683
X9uGsXW_dZM,우연,베이비 복스,52.20589418746806,31.82977960203939,67.0492679161254,52.16028879927546,39.046133471403756,50.1492404360244,11.341269184385386,0.0,2002.04.23,댄스,0.543622716321412,0.22084077978941163,0.7736403698279359,0.825327415572691,0.2772716170775995,0.5712185004886513,0.23435951369740968
MLQoqX909GU,A Better Day,JTL,52.48561638547139,37.748331517781246,65.74599238351941,51.096124622405995,40.788492597637045,47.60787248433362,19.116215762231047,0.0,2001.12.01,랩/힙합,0.5605346141843612,0.3943511252968685,0.7054616206218879,0.7933887052579044,0.3600542204850022,0.4606096709023702,0.4310799737389016
mmh8xLmBVwM,Loving You,김현철,50.205927913233175,40.05156383588693,59.97373399119439,43.834689200160334,46.40529071222817,46.57815907156653,24.04993393368082,0.0,2002.03.12,발라드,0.4227055148957281,0.46187349242108533,0.40349526935009655,0.5754515791436862,0.6269183610280856,0.41579310062977837,0.5559121251479211
neAnxdYpMf4,떠나가라,Q.O.Q,53.39640070649117,41.08418261123352,61.43395792104774,48.42221294825329,44.40417371677577,48.390713941376745,23.8271620859225,0.0,2002.03.26,댄스,0.6156002883504096,0.49214610691168853,0.4798845198250681,0.7131367176188158,0.5318417077066343,0.4946815483168749,0.5502755873355349
faPQoNUC4GQ,대화가 필요해,더 자두,55.0832611338856,36.47729268346223,65.03328241184096,50.01633408925928,42.331520154733866,49.789195045413294,19.931242368644128,0.0,2002.04.02,발라드,0.7175872291823489,0.35708890466659726,0.6681773524836286,0.7609810018335369,0.433366223953532,0.5555481213816296,0.45170164712975125
XIgxZCPzt5w,낭만고양이,체리 필터,55.47531471928489,28.27750871532393,68.80775166395803,52.78830339825157,35.99726528355491,54.986675665335596,6.673386305575763,0.0,2002.08.13,"인디음악, 록/메탈",0.7412906400678765,0.11670115954704638,0.8656325997339641,0.8441759887403772,0.13241442762907707,0.7817598542338164,0.11625348452470849
STGB1haui8Q,사랑하나요!?,이승환,50.35084227633092,42.20433483206613,63.679624797505795,46.5497575466435,43.457659853195324,46.00880479462593,25.899537871702318,0.0,2001.12.01,록/메탈,0.43146698225540575,0.5249848826163787,0.5973629462513008,0.6569388000894907,0.4868711384315274,0.3910128990259747,0.6027105094119277
DcOOCRU-vcE,이별후애(愛),린애,,,,,,,,,2002.01.23,발라드,,,,,,,
nUPUoIlgR2Q,마지막 약속,포지션,52.40675963236905,42.864263440370735,62.00816513604044,45.48034517291254,44.65672246117539,49.751732991619214,24.88940116937247,1.0,2002.03.29,발라드,0.5557669648387249,0.5443315813473021,0.509923240512941,0.6248425758845756,0.5438407509772762,0.5539176475569696,0.5771521914482582
hADEyIydt2M,팬이야,자우림,50.11587370686644,33.43849252210252,64.38633799606836,47.135735405345706,41.195950989746144,47.38562262447631,15.013221496378431,0.0,2002.09.06,록/메탈,0.4172608717781122,0.26800237244859787,0.6343335029140629,0.6745257265119016,0.37941329862861406,0.45093661397325585,0.3272666662846684
z5_JyONJxVY,전할 수 없는 이야기 (부제:시티 오브 엔젤),휘성 (Realslow),,,,,,,,,2002.04.03,R&B/Soul,,,,,,,
h3Gr0Iet8Cs,슬픈 혼잣말,임창정,,,,,,,,,2002.05.01,발라드,,,,,,,
TmBUspbL1q4,If I Leave (나 가거든),조수미,,,,,,,,,2001.12.03,"발라드, 국내드라마",,,,,,,
EqlFWuXQW4M,잘가요,정재욱,54.25015003298645,36.721220648063344,66.13455413160014,51.87661378073804,40.81043340669473,56.120798686570254,19.33338015578952,0.0,2001.11.20,발라드,0.6672176484073257,0.3642399825010754,0.7257885993080356,0.8168134903367733,0.36109666762882736,0.8311206797302441,0.4365746326381904
MmfFx20S_tY,잘못,이승환,50.87852478773198,46.34570496367199,63.423073553093005,46.60066635951724,45.16476203450215,48.961962554829476,31.60354134373179,0.0,2001.12.01,발라드,0.46337046650006014,0.646394743109108,0.583941883311261,0.6584667239401387,0.5679786212250105,0.5195441977788527,0.7470322968172919
OuyKkeq16fc,다시 사랑한다면,도원경,52.8600780954348,35.68257591478664,62.48261513534594,44.18241012491379,41.44169274920132,46.190049338837525,18.005761377871913,0.0,2001.05.26,록/메탈,0.5831744269617912,0.33379070891254553,0.5347433239904373,0.585887711206279,0.39108892985028654,0.3989012675287749,0.4029834337615491
r-k962QgilI,후(後),홍경민,57.82635900264924,35.732539995707214,65.47820270705364,48.205284336416035,39.63155055773896,53.82346115204167,19.05121039764203,0.0,2001.12.19,발라드,0.8834338845988503,0.3352554734473354,0.6914526373064251,0.7066260492059392,0.3050858315850143,0.7311328697439801,0.429435218357102
qwNz_anqd2U,Valenti,보아 (BoA),54.987110620174064,28.71957251215684,67.96678439748399,50.57128512357765,37.46346645049873,53.0761322948691,8.465212710954447,0.0,2002.09.01,댄스,0.7117740056378226,0.12966085698938984,0.8216387588945052,0.777636721608024,0.20207627167208855,0.698606619401948,0.1615899908596829
xJscbBeVXc4,너의 마음을 내게 준다면,조관우,52.92331679980319,42.95817794596985,64.68899027138329,50.93242919625018,44.81123257492493,51.77014648443633,23.366643914771565,0.0,2002.05.30,발라드,0.5869978150121407,0.547084811959561,0.6501662666383048,0.788475721989452,0.5511818032760708,0.6417657507460914,0.5386236299131624
T2Q6XBjzwaU,Summer Vacation,SMTOWN,52.68928154600178,31.09531574049641,64.91464780547466,51.56831330866125,40.553502068726786,48.889452096393796,12.446895575576393,0.0,2002.06.12,댄스,0.5728481324453973,0.19930897941099252,0.6619711751464137,0.8075604825005771,0.3488893994866306,0.5163883002099866,0.262333896560549
T_rAvcPiA3g,Season In The Sun,정재욱,55.053470090377424,31.806032265731268,64.93839720134568,48.10093595431138,40.55105344636962,54.315035503115475,14.257426404539402,0.0,2001.11.20,발라드,0.715786074005401,0.2201445945423506,0.6632135863360473,0.703494246030924,0.34877306105189826,0.7525278289393751,0.30814365924210774
VKzAC8RP7Eg,라라라,이수영,51.7398642322035,39.60492536284546,60.35911844687547,46.903316640744066,44.07912576235118,44.69069756393263,21.464388714072022,0.0,2002.09.11,발라드,0.5154467222073688,0.4487796821651968,0.4236560331290732,0.6675501528591878,0.516398097090211,0.33364446563591693,0.49049307178634066
Lfgg_AVzyIg,나쁜 남자,비,54.13323841316861,33.94331166915577,64.7971626338301,50.807925150751934,39.85740023832547,49.00536609816961,18.868360244659648,0.0,2002.05.13,댄스,0.6601492162719267,0.2828018277665478,0.6558251286254854,0.7847389878194619,0.31581635450430484,0.5214332650922088,0.42480877290783714
8Ct4ONnW_Bs,어머니,원타임,56.30062450797186,26.473080827395158,64.65363812911376,45.33420740504363,39.73685842171727,50.01031976154316,14.320969051991641,0.0,2001.12.13,랩/힙합,0.7911885564692063,0.06380191818953128,0.6483168765581646,0.6204565498037641,0.3100891968546321,0.565172208294133,0.3097514051878712
ALo_D16hnUU,Heaven,김현성,52.788336858850926,33.988443938396635,62.81025980040523,47.20206997045621,42.46038673137032,49.54210230901839,19.035060853645792,0.0,2002.01.21,발라드,0.5788369790426463,0.2841249412140602,0.5518835241161234,0.6765166227523239,0.43948890586539924,0.5447938194106267,0.42902660516695446
-3L4tvIwucI,콩가,컨츄리 꼬꼬,53.847916176315266,32.642798761033795,62.62601494773902,52.31368549135464,44.0072976273318,48.845736262639505,17.777691561504298,0.0,2002.04.08,댄스,0.6428987421867968,0.24467553484260257,0.5422450529807706,0.8299313034107274,0.5129854137201314,0.5144856409737537,0.39721284759118763
3e3ztBojV_k,반,이정현,55.27312866544544,26.214812383004126,67.18776551201621,49.72459186640246,37.361590391092726,51.258723632463685,5.749091753122201,0.0,2001.10.23,댄스,0.7290665480356638,0.05623042981569915,0.7808856472996912,0.752224955966792,0.19723595758554993,0.6195069184338567,0.09286713096562181
PNQQrudSnVA,진실,쿨 (COOL),54.919011407051144,32.812032561550154,65.8139014663241,51.843950484974705,41.09641070975045,50.9103769723819,14.996102118600238,0.0,2002.07.04,댄스,0.7076567530740188,0.2496368523434313,0.7090141743294648,0.8158331683488821,0.3746839616062521,0.6043457071907928,0.32683351451462966
hyuSvuhb2Ho,정상에서,김정민,54.71836025934312,36.05356195463997,63.405677339224226,43.64180787337111,41.56211374630303,50.80332595994285,21.744377100845238,0.0,2002.02.27,발라드,0.6955254608836104,0.3446666658813754,0.5830318285509121,0.5696626407868479,0.3968103471487658,0.5996864892353483,0.49757729335633166
zaTLXMBvttg,Loving You,신승훈,50.82413811253675,46.378033272907544,58.81862508675109,46.699395527315595,48.08907693265677,43.27978118421553,30.48449589205134,0.0,2002.01.14,발라드,0.46008226877184044,0.6473424911706251,0.3430676173828731,0.6614298778955818,0.706918060751257,0.2722366677997971,0.7187183870228254
VF2JWhUphlE,Perfect Man,신화,53.69179844562493,34.3302281502452,66.12309306882248,51.99694861818111,39.60746149787568,52.941980495232436,14.647902550182627,0.0,2002.03.29,댄스,0.6334599234771036,0.29414480714260033,0.725189032366738,0.8204250942578688,0.3039413171969673,0.6927678845840196,0.31802342449027593
abWB32tf2I0,달팽이와 해바라기 (Men`s Ver.),여행스케치,,,,,,,,,2002.08.01,포크/블루스,,,,,,,
OrI1XHqbf50,동경소녀,김광진,43.214393509882534,45.38308905060447,54.90985773184683,41.12694157535649,49.9500202691538,39.744535821503796,26.56376838959444,0.0,2002.07.19,발라드,0.0,0.6181743571016658,0.13858678234261934,0.4941840746796926,0.795334812423986,0.11837097054422285,0.6195167641874484
bHw5R6Dk-oI,U,S.E.S.,56.43301792662442,29.411512592370592,71.37546206267174,54.585736244705856,35.961691204003245,57.33548751198714,10.156653125336023,0.0,2002.02.15,댄스,0.799193012282728,0.14994601526755233,0.9999582115695611,0.8981222577851278,0.1307242393809888,0.8839879983731463,0.20438654683834967
5fbIwdMT_xc,안녕,이소라,49.52841291829574,36.93949067039727,61.462420044112605,42.852735971485785,42.30236816346657,46.721716744965754,18.450234904105187,1.0,2002.10.11,발라드,0.38174321559740043,0.3706388630935307,0.48137346970693284,0.5459802622219244,0.4319811606245765,0.4220412105196719,0.41422943213355357
VDiEx1mo90I,랄랄라,클론,54.81872629986373,29.988958851259788,66.13956912755799,49.68762577625213,38.99212972485787,48.16769309301782,15.474583825127963,0.0,2002.05.23,댄스,0.7015935535781092,0.16687463248984366,0.726050950701218,0.7511154944095961,0.27470580233509756,0.48497493539059294,0.3389399824481565
BizTj3hT-nY,무한대,주석,55.52462746489042,31.07228524908195,65.30975378596246,54.62806407450646,40.8011669629776,49.676433927064714,15.71269128787986,0.0,2002.07.16,랩/힙합,0.7442720699399972,0.1986338094404629,0.6826405047544231,0.8993926409869304,0.3606564022876112,0.5506403805269144,0.3449645395486947
DqSChxLSDP4,영원,핑클 (Fin.K.L),54.589451741641064,41.49158334984328,66.58940970664207,51.87718328669221,40.18021311751971,50.93894654523797,16.499179579178527,1.0,2002.02,발라드,0.6877317008581174,0.5040896099716448,0.7495836322077533,0.8168305828926854,0.3311537726925463,0.6055891505155926,0.36486414103565323
6oVydxpEeS0,미안해,김장훈,,,,,,,,,2001.12.13,발라드,,,,,,,
Hen4taZWrdQ,아낌없이 주는 나무 (Generous...),문희준,51.28367984315234,36.84679126119707,62.221062178971046,44.578312478203316,42.750310007023735,47.69280472641837,19.808176464826342,0.0,2002.07,록/메탈,0.48786598728759917,0.36792125467382863,0.521060604587943,0.5977699102592994,0.4532636800698867,0.4643062060242849,0.44858785323135447
-HmKgIBdQLs,화해연가 (和解戀歌),봄여름가을겨울,54.460248620874864,37.6485085377081,62.404422487311706,49.84292925369977,41.978893739266226,48.123869847881366,22.635727165384306,0.0,2002,록/메탈,0.679920129243246,0.3914246797729208,0.5306528022191717,0.7557766105088721,0.4166123112479816,0.48306760125190956,0.5201300907290856
GRjzmxYuSo4,난 사랑에 빠졌죠,박지윤,53.04593033590311,36.487247527693896,66.56725961642033,53.683916769752045,41.2351626553549,51.705047632867405,16.18624318076941,0.0,2002.01.11,댄스,0.5944109828405738,0.3573807443744682,0.7484248861035432,0.8710559915145278,0.3812763151067672,0.6389324310866303,0.3569462741226915
XNXSH9i9yRc,Buenos Aires,불독 맨션,,,,,,,,,2002.09.19,"인디음악, 록/메탈",,,,,,,
D-CkqB0SYNk,그녀의 매력 (Disco),홍경민,53.07540245147294,32.404119144896235,62.48681580242895,51.02232579226785,42.44360403207144,45.35660990223224,19.732628351457734,0.0,2002.08.05,댄스,0.5961928557554866,0.2376783194339709,0.5349630750871054,0.7911737843757842,0.43869152975662407,0.3626271968840152,0.44667634689901675
